西元年,月,日,星期,總運量,日期,是否為節日,星期幾,是否週末,月份,是否寒暑假,滾動平均_7日,滾動平均_14日,去年同日,去年同日運量,是否連假前一日,是否連假最後日
2019,2,23,六,2383436,2019-02-23,否,5,1,2,1,2282507.1428571427,2238932.285714286,2018-02-23,2315585.0,1,0
2019,2,24,日,1683320,2019-02-24,是,6,1,2,1,2234557.0,2244856.9285714286,2018-02-24,2039735.0,0,0
2019,2,25,一,2225632,2019-02-25,否,0,0,2,1,2228297.0,2252586.214285714,2018-02-25,1678779.0,0,1
2019,2,26,二,2273836,2019-02-26,否,1,0,2,1,2225201.714285714,2257543.0714285714,2018-02-26,2184581.0,0,0
2019,2,27,三,2433172,2019-02-27,否,2,0,2,1,2243218.714285714,2270782.785714286,2018-02-27,2348613.0,1,0
2019,2,28,四,1952603,2019-02-28,是,3,0,2,1,2193605.4285714286,2243711.285714286,2018-02-28,1690886.0,1,0
2019,3,1,五,2046878,2019-03-01,是,4,0,3,0,2142696.714285714,2210367.9285714286,2018-03-01,2209721.0,1,0
2019,3,2,六,2055351,2019-03-02,是,5,1,3,0,2095827.4285714286,2189167.285714286,2018-03-02,2372185.0,1,0
2019,3,3,日,1541049,2019-03-03,是,6,1,3,0,2075503.0,2155030.0,2018-03-03,2193043.0,0,0
2019,3,4,一,2187528,2019-03-04,否,0,0,3,0,2070059.5714285714,2149178.285714286,2018-03-04,1763921.0,0,1
2019,3,5,二,2253218,2019-03-05,否,1,0,3,0,2067114.142857143,2146157.9285714286,2018-03-05,2127286.0,0,0
2019,3,6,三,2276962,2019-03-06,否,2,0,3,0,2044798.4285714286,2144008.5714285714,2018-03-06,2173145.0,0,0
2019,3,7,四,2308495,2019-03-07,否,3,0,3,0,2095640.142857143,2144622.785714286,2018-03-07,2210099.0,0,0
2019,3,8,五,2532508,2019-03-08,否,4,0,3,0,2165015.8571428573,2153856.285714286,2018-03-08,2236563.0,1,0
2019,3,9,六,2047649,2019-03-09,是,5,1,3,0,2163915.5714285714,2129871.5,2018-03-09,2422478.0,1,0
2019,3,10,日,1705560,2019-03-10,是,6,1,3,0,2187417.1428571427,2131460.0714285714,2018-03-10,2164494.0,0,0
2019,3,11,一,2234324,2019-03-11,否,0,0,3,0,2194102.285714286,2132080.9285714286,2018-03-11,1853987.0,0,1
2019,3,12,二,2298293,2019-03-12,否,1,0,3,0,2200541.5714285714,2133827.8571428573,2018-03-12,2152647.0,0,0
2019,3,13,三,2307463,2019-03-13,否,2,0,3,0,2204898.8571428573,2124848.6428571427,2018-03-13,2194164.0,0,0
2019,3,14,四,2301836,2019-03-14,否,3,0,3,0,2203947.5714285714,2149793.8571428573,2018-03-14,2228608.0,0,0
2019,3,15,五,2533921,2019-03-15,否,4,0,3,0,2204149.4285714286,2184582.6428571427,2018-03-15,2245142.0,1,0
2019,3,16,六,2185367,2019-03-16,是,5,1,3,0,2223823.4285714286,2193869.5,2018-03-16,2453438.0,1,0
2019,3,17,日,1865367,2019-03-17,是,6,1,3,0,2246653.0,2217035.0714285714,2018-03-17,2131707.0,0,0
2019,3,18,一,2243896,2019-03-18,否,0,0,3,0,2248020.4285714286,2221061.3571428573,2018-03-18,1871538.0,0,1
2019,3,19,二,2261202,2019-03-19,否,1,0,3,0,2242721.714285714,2221631.6428571427,2018-03-19,2161485.0,0,0
2019,3,20,三,2282430,2019-03-20,否,2,0,3,0,2239145.5714285714,2222022.214285714,2018-03-20,2170415.0,0,0
2019,3,21,四,2288102,2019-03-21,否,3,0,3,0,2237183.5714285714,2220565.5714285714,2018-03-21,2209852.0,0,0
2019,3,22,五,2472357,2019-03-22,否,4,0,3,0,2228388.714285714,2216269.0714285714,2018-03-22,2223826.0,1,0
2019,3,23,六,2052710,2019-03-23,是,5,1,3,0,2209437.714285714,2216630.5714285714,2018-03-23,2418726.0,1,0
2019,3,24,日,1665625,2019-03-24,是,6,1,3,0,2180903.1428571427,2213778.0714285714,2018-03-24,2112760.0,0,0
2019,3,25,一,2192137,2019-03-25,否,0,0,3,0,2173509.0,2210764.714285714,2018-03-25,1748948.0,0,1
2019,3,26,二,2276154,2019-03-26,否,1,0,3,0,2175645.0,2209183.3571428573,2018-03-26,2136608.0,0,0
2019,3,27,三,2304978,2019-03-27,否,2,0,3,0,2178866.1428571427,2209005.8571428573,2018-03-27,2184449.0,0,0
2019,3,28,四,2319606,2019-03-28,否,3,0,3,0,2183366.714285714,2210275.1428571427,2018-03-28,2206511.0,0,0
2019,3,29,五,2470642,2019-03-29,否,4,0,3,0,2183121.714285714,2205755.214285714,2018-03-29,2225796.0,1,0
2019,3,30,六,2077896,2019-03-30,是,5,1,3,0,2186719.714285714,2198078.714285714,2018-03-30,2321120.0,1,0
2019,3,31,日,1689492,2019-03-31,是,6,1,3,0,2190129.285714286,2185516.214285714,2018-03-31,2234177.0,0,0
2019,4,1,一,2144804,2019-04-01,否,0,0,4,0,2183367.4285714286,2178438.214285714,2018-04-01,1697619.0,0,1
2019,4,2,二,2171834,2019-04-02,否,1,0,4,0,2168464.5714285714,2172054.785714286,2018-04-02,2071359.0,0,0
2019,4,3,三,2273568,2019-04-03,否,2,0,4,0,2163977.4285714286,2171421.785714286,2018-04-03,2189626.0,1,0
2019,4,4,四,1735515,2019-04-04,是,3,0,4,0,2080535.857142857,2131951.285714286,2018-04-04,1697997.0,1,0
2019,4,5,五,1566395,2019-04-05,是,4,0,4,0,1951357.7142857143,2067239.7142857143,2018-04-05,1522905.0,1,0
2019,4,6,六,1900553,2019-04-06,是,5,1,4,0,1926023.0,2056371.357142857,2018-04-06,1694341.0,1,0
2019,4,7,日,1630024,2019-04-07,是,6,1,4,0,1917527.5714285714,2053828.4285714286,2018-04-07,1744916.0,0,0
2019,4,8,一,2145864,2019-04-08,否,0,0,4,0,1917679.0,2050523.2142857143,2018-04-08,1645586.0,0,1
2019,4,9,二,2183861,2019-04-09,否,1,0,4,0,1919397.142857143,2043930.857142857,2018-04-09,2056059.0,0,0
2019,4,10,三,2219725,2019-04-10,否,2,0,4,0,1911705.2857142857,2037841.357142857,2018-04-10,2110370.0,0,0
2019,4,11,四,2241734,2019-04-11,否,3,0,4,0,1984022.2857142857,2032279.0714285714,2018-04-11,2145962.0,0,0
2019,4,12,五,2444520,2019-04-12,否,4,0,4,0,2109468.714285714,2030413.2142857143,2018-04-12,2147178.0,1,0
2019,4,13,六,2043937,2019-04-13,是,5,1,4,0,2129952.1428571427,2027987.5714285714,2018-04-13,2349624.0,1,0
2019,4,14,日,1774276,2019-04-14,是,6,1,4,0,2150559.5714285714,2034043.5714285714,2018-04-14,1989513.0,0,0
2019,4,15,一,2196041,2019-04-15,否,0,0,4,0,2157727.714285714,2037703.357142857,2018-04-15,1653740.0,0,1
2019,4,16,二,2216472,2019-04-16,否,1,0,4,0,2162386.4285714286,2040891.7857142857,2018-04-16,2105224.0,0,0
2019,4,17,三,2290629,2019-04-17,否,2,0,4,0,2172515.5714285714,2042110.4285714286,2018-04-17,2174733.0,0,0
2019,4,18,四,2123512,2019-04-18,否,3,0,4,0,2155626.714285714,2069824.5,2018-04-18,2177685.0,0,0
2019,4,19,五,2486534,2019-04-19,否,4,0,4,0,2161628.714285714,2135548.714285714,2018-04-19,2186498.0,1,0
2019,4,20,六,2100220,2019-04-20,是,5,1,4,0,2169669.1428571427,2149810.6428571427,2018-04-20,2372013.0,1,0
2019,4,21,日,1763745,2019-04-21,是,6,1,4,0,2168164.714285714,2159362.1428571427,2018-04-21,2085381.0,0,0
2019,4,22,一,2175378,2019-04-22,否,0,0,4,0,2165212.8571428573,2161470.285714286,2018-04-22,1762073.0,0,1
2019,4,23,二,2238959,2019-04-23,否,1,0,4,0,2168425.285714286,2165405.8571428573,2018-04-23,2093310.0,0,0
2019,4,24,三,2282495,2019-04-24,否,2,0,4,0,2167263.285714286,2169889.4285714286,2018-04-24,2123145.0,0,0
2019,4,25,四,2292426,2019-04-25,否,3,0,4,0,2191393.8571428573,2173510.285714286,2018-04-25,2218000.0,0,0
2019,4,26,五,2502241,2019-04-26,否,4,0,4,0,2193637.714285714,2177633.214285714,2018-04-26,2235603.0,1,0
2019,4,27,六,2145151,2019-04-27,是,5,1,4,0,2200056.4285714286,2184862.785714286,2018-04-27,2398307.0,1,0
2019,4,28,日,1832023,2019-04-28,是,6,1,4,0,2209810.4285714286,2188987.5714285714,2018-04-28,2073450.0,0,0
2019,4,29,一,2230815,2019-04-29,否,0,0,4,0,2217730.0,2191471.4285714286,2018-04-29,1769243.0,0,1
2019,4,30,二,2320863,2019-04-30,否,1,0,4,0,2229430.5714285714,2198927.9285714286,2018-04-30,2173731.0,1,0
2019,5,1,三,1853602,2019-05-01,是,2,0,5,0,2168160.1428571427,2167711.714285714,2018-05-01,1830443.0,0,0
2019,5,2,四,2322312,2019-05-02,否,3,0,5,0,2172429.5714285714,2181911.714285714,2018-05-02,2149852.0,0,1
2019,5,3,五,2535932,2019-05-03,否,4,0,5,0,2177242.5714285714,2185440.1428571427,2018-05-03,2173771.0,1,0
2019,5,4,六,2088661,2019-05-04,是,5,1,5,0,2169172.5714285714,2184614.5,2018-05-04,2401476.0,1,0
2019,5,5,日,1821025,2019-05-05,是,6,1,5,0,2167601.4285714286,2188705.9285714286,2018-05-05,2050466.0,0,0
2019,5,6,一,2228204,2019-05-06,否,0,0,5,0,2167228.4285714286,2192479.214285714,2018-05-06,1751591.0,0,1
2019,5,7,二,2237322,2019-05-07,否,1,0,5,0,2155294.0,2192362.285714286,2018-05-07,2122472.0,0,0
2019,5,8,三,2254609,2019-05-08,否,2,0,5,0,2212580.714285714,2190370.4285714286,2018-05-08,2147879.0,0,0
2019,5,9,四,2283830,2019-05-09,否,3,0,5,0,2207083.285714286,2189756.4285714286,2018-05-09,2181976.0,0,0
2019,5,10,五,2483610,2019-05-10,否,4,0,5,0,2199608.714285714,2188425.6428571427,2018-05-10,2205698.0,1,0
2019,5,11,六,1986173,2019-05-11,是,5,1,5,0,2184967.5714285714,2177070.0714285714,2018-05-11,2400041.0,1,0
2019,5,12,日,1662626,2019-05-12,是,6,1,5,0,2162339.1428571427,2164970.285714286,2018-05-12,1939125.0,0,0
2019,5,13,一,2161724,2019-05-13,否,0,0,5,0,2152842.0,2160035.214285714,2018-05-13,1614869.0,0,1
2019,5,14,二,2197050,2019-05-14,否,1,0,5,0,2147088.8571428573,2151191.4285714286,2018-05-14,2089882.0,0,0
2019,5,15,三,2237950,2019-05-15,否,2,0,5,0,2144709.0,2178644.8571428573,2018-05-15,2122561.0,0,0
2019,5,16,四,2239652,2019-05-16,否,3,0,5,0,2138397.8571428573,2172740.5714285714,2018-05-16,2137588.0,0,0
2019,5,17,五,2461059,2019-05-17,否,4,0,5,0,2135176.285714286,2167392.5,2018-05-17,2150279.0,1,0
2019,5,18,六,2109137,2019-05-18,是,5,1,5,0,2152742.5714285714,2168855.0714285714,2018-05-18,2393201.0,1,0
2019,5,19,日,1824522,2019-05-19,是,6,1,5,0,2175870.5714285714,2169104.8571428573,2018-05-19,2028726.0,0,0
2019,5,20,一,2112820,2019-05-20,否,0,0,5,0,2168884.285714286,2160863.1428571427,2018-05-20,1759232.0,0,1
2019,5,21,二,2209551,2019-05-21,否,1,0,5,0,2170670.1428571427,2158879.5,2018-05-21,2091554.0,0,0
2019,5,22,三,2226022,2019-05-22,否,2,0,5,0,2168966.1428571427,2156837.5714285714,2018-05-22,2131468.0,0,0
2019,5,23,四,2241168,2019-05-23,否,3,0,5,0,2169182.714285714,2153790.285714286,2018-05-23,2132584.0,0,0
2019,5,24,五,2446566,2019-05-24,否,4,0,5,0,2167112.285714286,2151144.285714286,2018-05-24,2173502.0,1,0
2019,5,25,六,2126695,2019-05-25,是,5,1,5,0,2169620.5714285714,2161181.5714285714,2018-05-25,2376873.0,1,0
2019,5,26,日,1751235,2019-05-26,是,6,1,5,0,2159151.0,2167510.785714286,2018-05-26,2136526.0,0,0
2019,5,27,一,2135073,2019-05-27,否,0,0,5,0,2162330.0,2165607.1428571427,2018-05-27,1765091.0,0,1
2019,5,28,二,2178640,2019-05-28,否,1,0,5,0,2157914.1428571427,2164292.1428571427,2018-05-28,2114586.0,0,0
2019,5,29,三,2276928,2019-05-29,否,2,0,5,0,2165186.4285714286,2167076.285714286,2018-05-29,2119968.0,0,0
2019,5,30,四,2294240,2019-05-30,否,3,0,5,0,2172768.1428571427,2170975.4285714286,2018-05-30,2135388.0,0,0
2019,5,31,五,2482914,2019-05-31,否,4,0,5,0,2177960.714285714,2172536.5,2018-05-31,2150649.0,1,0
2019,6,1,六,2149155,2019-06-01,是,5,1,6,0,2181169.285714286,2175394.9285714286,2018-06-01,2364411.0,1,0
2019,6,2,日,1713842,2019-06-02,是,6,1,6,0,2175827.4285714286,2167489.214285714,2018-06-02,1926201.0,0,0
2019,6,3,一,2179379,2019-06-03,否,0,0,6,0,2182156.8571428573,2172243.4285714286,2018-06-03,1649380.0,0,1
2019,6,4,二,2215656,2019-06-04,否,1,0,6,0,2187444.8571428573,2172679.5,2018-06-04,2063115.0,0,0
2019,6,5,三,2270143,2019-06-05,否,2,0,6,0,2186475.5714285714,2175831.0,2018-06-05,2147953.0,0,0
2019,6,6,四,2396157,2019-06-06,否,3,0,6,0,2201035.1428571427,2186901.6428571427,2018-06-06,2173023.0,1,0
2019,6,7,五,1548142,2019-06-07,是,4,0,6,0,2067496.2857142857,2122728.5,2018-06-07,2207710.0,1,0
2019,6,8,六,1802883,2019-06-08,是,5,1,6,0,2018028.857142857,2099599.0714285714,2018-06-08,2387155.0,1,0
2019,6,9,日,1666067,2019-06-09,是,6,1,6,0,2011203.857142857,2093515.642857143,2018-06-09,2075195.0,0,0
2019,6,10,一,2169406,2019-06-10,否,0,0,6,0,2009779.142857143,2095968.0,2018-06-10,1680390.0,0,1
2019,6,11,二,2176509,2019-06-11,否,1,0,6,0,2004186.7142857143,2095815.7857142857,2018-06-11,2109647.0,0,0
2019,6,12,三,2250689,2019-06-12,否,2,0,6,0,2001407.5714285714,2093941.5714285714,2018-06-12,2167642.0,0,0
2019,6,13,四,2254263,2019-06-13,否,3,0,6,0,1981137.0,2091086.0714285714,2018-06-13,2156409.0,0,0
2019,6,14,五,2428458,2019-06-14,否,4,0,6,0,2106896.4285714286,2087196.357142857,2018-06-14,2171239.0,1,0
2019,6,15,六,2094047,2019-06-15,是,5,1,6,0,2148491.285714286,2083260.0714285714,2018-06-15,2372389.0,1,0
2019,6,16,日,1753648,2019-06-16,是,6,1,6,0,2161002.8571428573,2086103.357142857,2018-06-16,1836201.0,0,0
2019,6,17,一,2168868,2019-06-17,否,0,0,6,0,2160926.0,2085352.5714285714,2018-06-17,1651627.0,0,1
2019,6,18,二,2202277,2019-06-18,否,1,0,6,0,2164607.1428571427,2084396.9285714286,2018-06-18,1292320.0,0,0
2019,6,19,三,2248969,2019-06-19,否,2,0,6,0,2164361.4285714286,2082884.5,2018-06-19,2128135.0,0,0
2019,6,20,四,2272541,2019-06-20,否,3,0,6,0,2166972.5714285714,2074054.7857142857,2018-06-20,2144629.0,0,0
2019,6,21,五,2442732,2019-06-21,否,4,0,6,0,2169011.714285714,2137954.0714285714,2018-06-21,2166846.0,1,0
2019,6,22,六,1975156,2019-06-22,是,5,1,6,0,2152027.285714286,2150259.285714286,2018-06-22,2299696.0,1,0
2019,6,23,日,1639811,2019-06-23,是,6,1,6,0,2135764.8571428573,2148383.8571428573,2018-06-23,1879484.0,0,0
2019,6,24,一,2154830,2019-06-24,否,0,0,6,0,2133759.4285714286,2147342.714285714,2018-06-24,1561289.0,0,1
2019,6,25,二,2183938,2019-06-25,否,1,0,6,0,2131139.5714285714,2147873.3571428573,2018-06-25,2059105.0,0,0
2019,6,26,三,2228887,2019-06-26,否,2,0,6,0,2128270.714285714,2146316.0714285714,2018-06-26,2120325.0,0,0
2019,6,27,四,2222730,2019-06-27,否,3,0,6,0,2121154.8571428573,2144063.714285714,2018-06-27,2153432.0,0,0
2019,6,28,五,2456641,2019-06-28,否,4,0,6,0,2123141.8571428573,2146076.785714286,2018-06-28,2202663.0,1,0
2019,6,29,六,1960312,2019-06-29,是,5,1,6,0,2121021.285714286,2136524.285714286,2018-06-29,2413304.0,1,0
2019,6,30,日,1673669,2019-06-30,是,6,1,6,0,2125858.1428571427,2130811.5,2018-06-30,1943107.0,0,0
2019,7,1,一,2149536,2019-07-01,否,0,0,7,1,2125101.8571428573,2129430.6428571427,2018-07-01,1646887.0,0,1
2019,7,2,二,2140734,2019-07-02,否,1,0,7,1,2118929.8571428573,2125034.714285714,2018-07-02,2099540.0,0,0
2019,7,3,三,2222202,2019-07-03,否,2,0,7,1,2117974.8571428573,2123122.785714286,2018-07-03,2123857.0,0,0
2019,7,4,四,2218401,2019-07-04,否,3,0,7,1,2117356.4285714286,2119255.6428571427,2018-07-04,2148260.0,0,0
2019,7,5,五,2395762,2019-07-05,否,4,0,7,1,2108659.4285714286,2115900.6428571427,2018-07-05,2173878.0,1,0
2019,7,6,六,1994593,2019-07-06,是,5,1,7,1,2113556.714285714,2117289.0,2018-07-06,2335565.0,1,0
2019,7,7,日,1756168,2019-07-07,是,6,1,7,1,2125342.285714286,2125600.214285714,2018-07-07,1937749.0,0,0
2019,7,8,一,2191522,2019-07-08,否,0,0,7,1,2131340.285714286,2128221.0714285714,2018-07-08,1679477.0,0,1
2019,7,9,二,2224636,2019-07-09,否,1,0,7,1,2143326.285714286,2131128.0714285714,2018-07-09,2154085.0,0,0
2019,7,10,三,2257222,2019-07-10,否,2,0,7,1,2148329.1428571427,2133152.0,2018-07-10,1710138.0,0,0
2019,7,11,四,2234398,2019-07-11,否,3,0,7,1,2150614.4285714286,2133985.4285714286,2018-07-11,1482047.0,0,0
2019,7,12,五,2386099,2019-07-12,否,4,0,7,1,2149234.0,2128946.714285714,2018-07-12,2197522.0,1,0
2019,7,13,六,2004271,2019-07-13,是,5,1,7,1,2150616.5714285714,2132086.6428571427,2018-07-13,2372122.0,1,0
2019,7,14,日,1711032,2019-07-14,是,6,1,7,1,2144168.5714285714,2134755.4285714286,2018-07-14,1957895.0,0,0
2019,7,15,一,2182751,2019-07-15,否,0,0,7,1,2142915.5714285714,2137127.9285714286,2018-07-15,1676915.0,0,1
2019,7,16,二,2237960,2019-07-16,否,1,0,7,1,2144819.0,2144072.6428571427,2018-07-16,2112468.0,0,0
2019,7,17,三,2234253,2019-07-17,否,2,0,7,1,2141537.714285714,2144933.4285714286,2018-07-17,2165973.0,0,0
2019,7,18,四,2141147,2019-07-18,否,3,0,7,1,2128216.1428571427,2139415.285714286,2018-07-18,2183304.0,0,0
2019,7,19,五,2341842,2019-07-19,否,4,0,7,1,2121893.714285714,2135563.8571428573,2018-07-19,2184948.0,1,0
2019,7,20,六,1934467,2019-07-20,是,5,1,7,1,2111921.714285714,2131269.1428571427,2018-07-20,2324540.0,1,0
2019,7,21,日,1686369,2019-07-21,是,6,1,7,1,2108398.4285714286,2126283.5,2018-07-21,1898282.0,0,0
2019,7,22,一,2159151,2019-07-22,否,0,0,7,1,2105027.0,2123971.285714286,2018-07-22,1642737.0,0,1
2019,7,23,二,2214504,2019-07-23,否,1,0,7,1,2101676.1428571427,2123247.5714285714,2018-07-23,2095004.0,0,0
2019,7,24,三,2260070,2019-07-24,否,2,0,7,1,2105364.285714286,2123451.0,2018-07-24,2117995.0,0,0
2019,7,25,四,2291565,2019-07-25,否,3,0,7,1,2126852.5714285714,2127534.3571428573,2018-07-25,2159663.0,0,0
2019,7,26,五,2421873,2019-07-26,否,4,0,7,1,2138285.5714285714,2130089.6428571427,2018-07-26,2180673.0,1,0
2019,7,27,六,2078953,2019-07-27,是,5,1,7,1,2158926.4285714286,2135424.0714285714,2018-07-27,2297693.0,1,0
2019,7,28,日,1796144,2019-07-28,是,6,1,7,1,2174608.5714285714,2141503.5,2018-07-28,1989618.0,0,0
2019,7,29,一,2189864,2019-07-29,否,0,0,7,1,2178996.1428571427,2142011.5714285714,2018-07-29,1684469.0,0,1
2019,7,30,二,2236019,2019-07-30,否,1,0,7,1,2182069.714285714,2141872.9285714286,2018-07-30,2082427.0,0,0
2019,7,31,三,2264280,2019-07-31,否,2,0,7,1,2182671.1428571427,2144017.714285714,2018-07-31,2141941.0,0,0
2019,8,1,四,2263609,2019-08-01,否,3,0,8,1,2178677.4285714286,2152765.0,2018-08-01,2138668.0,0,0
2019,8,2,五,2400949,2019-08-02,否,4,0,8,1,2175688.285714286,2156986.9285714286,2018-08-02,2162278.0,1,0
2019,8,3,六,2107717,2019-08-03,是,5,1,8,1,2179797.4285714286,2169361.9285714286,2018-08-03,2286623.0,1,0
2019,8,4,日,1760848,2019-08-04,是,6,1,8,1,2174755.1428571427,2174681.8571428573,2018-08-04,1901059.0,0,0
2019,8,5,一,2204133,2019-08-05,否,0,0,8,1,2176793.5714285714,2177894.8571428573,2018-08-05,1682194.0,0,1
2019,8,6,二,2268297,2019-08-06,否,1,0,8,1,2181404.714285714,2181737.214285714,2018-08-06,2101574.0,0,0
2019,8,7,三,2305404,2019-08-07,否,2,0,8,1,2187279.5714285714,2184975.3571428573,2018-08-07,2169044.0,0,0
2019,8,8,四,2088700,2019-08-08,否,3,0,8,1,2162292.5714285714,2170485.0,2018-08-08,2150784.0,0,0
2019,8,9,五,814909,2019-08-09,否,4,0,8,1,1935715.4285714286,2055701.857142857,2018-08-09,2197511.0,1,0
2019,8,10,六,1975405,2019-08-10,是,5,1,8,1,1916813.7142857143,2048305.5714285714,2018-08-10,2356231.0,1,0
2019,8,11,日,1741166,2019-08-11,是,6,1,8,1,1914002.0,2044378.5714285714,2018-08-11,1996335.0,0,0
2019,8,12,一,2248786,2019-08-12,否,0,0,8,1,1920381.0,2048587.2857142857,2018-08-12,1684264.0,0,1
2019,8,13,二,2293653,2019-08-13,否,1,0,8,1,1924003.2857142857,2052704.0,2018-08-13,2136361.0,0,0
2019,8,14,三,2279835,2019-08-14,否,2,0,8,1,1920350.5714285714,2053815.0714285714,2018-08-14,2197576.0,0,0
2019,8,15,四,2200823,2019-08-15,否,3,0,8,1,1936368.142857143,2049330.357142857,2018-08-15,2216779.0,0,0
2019,8,16,五,2428999,2019-08-16,否,4,0,8,1,2166952.4285714286,2051333.9285714286,2018-08-16,2246552.0,1,0
2019,8,17,六,2037193,2019-08-17,是,5,1,8,1,2175779.285714286,2046296.5,2018-08-17,2370889.0,1,0
2019,8,18,日,1695698,2019-08-18,是,6,1,8,1,2169283.8571428573,2041642.9285714286,2018-08-18,2014748.0,0,0
2019,8,19,一,2199921,2019-08-19,否,0,0,8,1,2162303.1428571427,2041342.0714285714,2018-08-19,1683467.0,0,1
2019,8,20,二,2253664,2019-08-20,否,1,0,8,1,2156590.4285714286,2040296.857142857,2018-08-20,2112543.0,0,0
2019,8,21,三,2234508,2019-08-21,否,2,0,8,1,2150115.1428571427,2035232.857142857,2018-08-21,2140829.0,0,0
2019,8,22,四,2297438,2019-08-22,否,3,0,8,1,2163917.285714286,2050142.7142857143,2018-08-22,2173958.0,0,0
2019,8,23,五,2425579,2019-08-23,否,4,0,8,1,2163428.714285714,2165190.5714285714,2018-08-23,2167639.0,1,0
2019,8,24,六,1728195,2019-08-24,是,5,1,8,1,2119286.1428571427,2147532.714285714,2018-08-24,2259305.0,1,0
2019,8,25,日,1701143,2019-08-25,是,6,1,8,1,2120064.0,2144673.9285714286,2018-08-25,1736586.0,0,0
2019,8,26,一,2182579,2019-08-26,否,0,0,8,1,2117586.5714285714,2139944.8571428573,2018-08-26,1631422.0,0,1
2019,8,27,二,2231373,2019-08-27,否,1,0,8,1,2114402.1428571427,2135496.285714286,2018-08-27,2101189.0,0,0
2019,8,28,三,2244299,2019-08-28,否,2,0,8,1,2115800.8571428573,2132958.0,2018-08-28,2127032.0,0,0
2019,8,29,四,2188576,2019-08-29,否,3,0,8,1,2100249.1428571427,2132083.214285714,2018-08-29,2119043.0,0,0
2019,8,30,五,2312255,2019-08-30,否,4,0,8,1,2084060.0,2123744.3571428573,2018-08-30,2124015.0,1,0
2019,8,31,六,1951699,2019-08-31,是,5,1,8,1,2115989.1428571427,2117637.6428571427,2018-08-31,2297374.0,1,0
2019,9,1,日,1623798,2019-09-01,是,6,1,9,0,2104939.8571428573,2112501.9285714286,2018-09-01,1876143.0,0,0
2019,9,2,一,2138424,2019-09-02,否,0,0,9,0,2098632.0,2108109.285714286,2018-09-02,1593331.0,1,1
2019,9,3,二,2197072,2019-09-03,是,1,0,9,0,2093731.857142857,2104067.0,2018-09-03,2103229.0,0,0
2019,9,4,三,2176799,2019-09-04,否,2,0,9,0,2084089.0,2099944.9285714286,2018-09-04,2106183.0,0,1
2019,9,5,四,2218142,2019-09-05,否,3,0,9,0,2088312.7142857143,2094280.9285714286,2018-09-05,2134851.0,0,0
2019,9,6,五,2424273,2019-09-06,否,4,0,9,0,2104315.285714286,2094187.642857143,2018-09-06,2163596.0,1,0
2019,9,7,六,2027949,2019-09-07,是,5,1,9,0,2115208.1428571427,2115598.6428571427,2018-09-07,2306418.0,1,0
2019,9,8,日,1791084,2019-09-08,是,6,1,9,0,2139106.1428571427,2122023.0,2018-09-08,1851644.0,0,0
2019,9,9,一,2217165,2019-09-09,否,0,0,9,0,2150354.8571428573,2124493.4285714286,2018-09-09,1481143.0,0,1
2019,9,10,二,2275866,2019-09-10,否,1,0,9,0,2161611.1428571427,2127671.5,2018-09-10,2151451.0,0,0
2019,9,11,三,2313030,2019-09-11,否,2,0,9,0,2181072.714285714,2132580.8571428573,2018-09-11,2190699.0,0,0
2019,9,12,四,2432772,2019-09-12,否,3,0,9,0,2211734.1428571427,2150023.4285714286,2018-09-12,2191163.0,1,0
2019,9,13,五,1546868,2019-09-13,是,4,0,9,0,2086390.5714285714,2095352.9285714286,2018-09-13,2205266.0,1,0
2019,9,14,六,1683910,2019-09-14,是,5,1,9,0,2037242.142857143,2076225.142857143,2018-09-14,2372248.0,1,0
2019,9,15,日,1512205,2019-09-15,是,6,1,9,0,1997402.2857142857,2068254.2142857143,2018-09-15,1901598.0,0,0
2019,9,16,一,2193878,2019-09-16,否,0,0,9,0,1994075.5714285714,2072215.2142857143,2018-09-16,1639270.0,0,1
2019,9,17,二,2253288,2019-09-17,否,1,0,9,0,1990850.142857143,2076230.642857143,2018-09-17,2141871.0,0,0
2019,9,18,三,2281347,2019-09-18,否,2,0,9,0,1986324.0,2083698.357142857,2018-09-18,2175866.0,0,0
2019,9,19,四,2309953,2019-09-19,否,3,0,9,0,1968778.4285714286,2090256.2857142857,2018-09-19,2199273.0,0,0
2019,9,20,五,2533218,2019-09-20,否,4,0,9,0,2109685.5714285714,2098038.0714285714,2018-09-20,2219427.0,1,0
